urls,ingredients,amount,units,pareto,purchase_unit,spice,price,purchase_size,individual_price,fullfillment
https://www.valdemarsro.dk/vintersalat-med-rodkal-og-aebler/,æble,1.0,stk,True,stk,0.0,18.0,9.0,18.0,0.9
https://www.valdemarsro.dk/langtidssimret-chili-con-carne-med-bov/,mørk chokolade,20.0,g,True,g,0.0,18.0,100.0,18.0,0.9
https://www.valdemarsro.dk/squashmuffins/,mørk chokolade,37.5,g,True,g,0.0,18.0,100.0,18.0,0.8571428571428571
https://www.valdemarsro.dk/kringle/,hvedemel,125.0,g,True,g,0.0,18.0,2000.0,18.0,0.75
https://www.valdemarsro.dk/vikingegryde/,champignon,125.0,g,True,g,0.0,18.0,200.0,18.0,0.8888888888888888
https://www.valdemarsro.dk/chokoladekage/,mørk chokolade,100.0,g,True,g,0.0,18.0,100.0,18.0,0.75
https://www.valdemarsro.dk/polsehorn/,hvedemel,150.0,g,True,g,0.0,18.0,2000.0,18.0,0.6923076923076923
https://www.valdemarsro.dk/chokoladekage/,hvedemel,35.0,g,True,g,0.0,18.0,2000.0,18.0,0.75
https://www.valdemarsro.dk/kransekagetoppe/,mørk chokolade,25.0,g,True,g,0.0,18.0,100.0,18.0,0.2
https://www.valdemarsro.dk/harira-marokkansk-suppe/,røde linser,37.5,g,True,g,0.0,18.0,400.0,18.0,0.9583333333333334
https://www.valdemarsro.dk/bedstefars-skaeg/,hvedemel,125.0,g,True,g,0.0,18.0,2000.0,18.0,0.5833333333333334
http://www.valdemarsro.dk/hjemmelavede_hotdogs/,hvedemel,225.0,g,True,g,0.0,18.0,2000.0,18.0,0.7368421052631579
https://www.valdemarsro.dk/wienerschnitzel/,hvedemel,0.5,dl,True,g,0.0,18.0,2000.0,18.0,0.75
https://www.valdemarsro.dk/pebernoedder/,hvedemel,125.0,g,True,g,0.0,18.0,2000.0,18.0,0.6363636363636364
https://www.valdemarsro.dk/paerekage/,hvedemel,100.0,g,True,g,0.0,18.0,2000.0,18.0,0.6363636363636364
https://www.valdemarsro.dk/aeblemuffins/,æble,100.0,g,True,stk,0.0,18.0,9.0,18.0,0.8461538461538461
https://www.valdemarsro.dk/paerekage/,mørk chokolade,25.0,g,True,g,0.0,18.0,100.0,18.0,0.6363636363636364
https://www.valdemarsro.dk/hjemmelavet-twix/,glukosesirup,12.5,g,False,ml,0.0,18.0,400.0,18.0,0.8888888888888888
https://www.valdemarsro.dk/broccolitaerte-med-laks/,hvedemel,62.5,g,True,g,0.0,18.0,2000.0,18.0,0.8181818181818182
https://www.valdemarsro.dk/hjemmelavet-twix/,hvedemel,50.0,g,True,g,0.0,18.0,2000.0,18.0,0.8888888888888888
https://www.valdemarsro.dk/paerecrumble/,mørk chokolade,25.0,g,True,g,0.0,18.0,100.0,18.0,0.75
https://www.valdemarsro.dk/verdens-nemmeste-og-bedste-hjemmebagte-boller/,hvedemel,200.0,g,True,g,0.0,18.0,2000.0,18.0,0.8
https://www.valdemarsro.dk/peberkager/,hvedemel,137.5,g,True,g,0.0,18.0,2000.0,18.0,0.5384615384615384
https://www.valdemarsro.dk/fiskefilet/,hvedemel,10.0,g,True,g,0.0,18.0,2000.0,18.0,0.6
https://www.valdemarsro.dk/paere-belle-helene/,mørk chokolade,62.5,g,True,g,0.0,18.0,100.0,18.0,0.6666666666666666
https://www.valdemarsro.dk/paerecrumble/,hvedemel,50.0,g,True,g,0.0,18.0,2000.0,18.0,0.75
https://www.valdemarsro.dk/squashkage/,hvedemel,125.0,g,True,g,0.0,18.0,2000.0,18.0,0.6842105263157895
https://www.valdemarsro.dk/calzone-med-oksekoed/,hvedemel,250.0,g,True,g,0.0,18.0,2000.0,18.0,0.8
https://www.valdemarsro.dk/fiskefingre/,hvedemel,12.5,g,True,g,0.0,18.0,2000.0,18.0,0.8333333333333334
https://www.valdemarsro.dk/vikingegryde/,hvedemel,0.5,spsk,True,g,0.0,18.0,2000.0,18.0,0.8888888888888888
https://www.valdemarsro.dk/spinattaerte/,hvedemel,62.5,g,True,g,0.0,18.0,2000.0,18.0,1.0
https://www.valdemarsro.dk/graeskarbroed/,hvedemel,200.0,g,True,g,0.0,18.0,2000.0,18.0,0.8571428571428571
https://www.valdemarsro.dk/squashkage/,mørk chokolade,50.0,g,True,g,0.0,18.0,100.0,18.0,0.6842105263157895
https://www.valdemarsro.dk/oreo-cupcakes/,hvedemel,75.0,g,True,g,0.0,18.0,2000.0,18.0,0.3846153846153846
https://www.valdemarsro.dk/sproede-foraarsruller/,champignon,125.0,g,True,g,0.0,18.0,200.0,18.0,0.7142857142857143
https://www.valdemarsro.dk/thai-fiskefrikadeller-fish-cake/,hvedemel,0.5,spsk,True,g,0.0,18.0,2000.0,18.0,0.75
https://www.valdemarsro.dk/vegetar-pirogger/,hvedemel,237.5,g,True,g,0.0,18.0,2000.0,18.0,0.9473684210526316
https://www.valdemarsro.dk/medister-med-kaal-og-aeble/,æble,1.0,stk,True,stk,0.0,18.0,9.0,18.0,0.7272727272727273
https://www.valdemarsro.dk/pandekagelagkage-med-chokolade/,glukosesirup,25.0,g,False,ml,0.0,18.0,400.0,18.0,0.7692307692307693
https://www.valdemarsro.dk/fyldte-pandekager-oksekoed/,hvedemel,55.0,g,True,g,0.0,18.0,2000.0,18.0,0.9090909090909092
https://www.valdemarsro.dk/vaniljespecier-med-citron/,hvedemel,110.0,g,True,g,0.0,18.0,2000.0,18.0,0.5
https://www.valdemarsro.dk/klamme-fingre-halloween/,hvedemel,112.5,g,True,g,0.0,18.0,2000.0,18.0,0.7777777777777778
https://www.valdemarsro.dk/pandekagelagkage-med-chokolade/,mørk chokolade,50.0,g,True,g,0.0,18.0,100.0,18.0,0.7692307692307693
https://www.valdemarsro.dk/kartoffel-og-bacon-taerte/,hvedemel,62.5,g,True,g,0.0,18.0,2000.0,18.0,1.0
https://www.valdemarsro.dk/iskager/,hvedemel,100.0,g,True,g,0.0,18.0,2000.0,18.0,0.7272727272727273
https://www.valdemarsro.dk/luksus-stjerneskud/,hvedemel,0.5,spsk,True,g,0.0,18.0,2000.0,18.0,0.7391304347826086
https://www.valdemarsro.dk/iskager/,mørk chokolade,65.0,g,True,g,0.0,18.0,100.0,18.0,0.7272727272727273
https://www.valdemarsro.dk/pandekagelagkage-med-chokolade/,hvedemel,90.0,g,True,g,0.0,18.0,2000.0,18.0,0.7692307692307693
https://www.valdemarsro.dk/indbagte-pizzastykker/,hvedemel,400.0,g,True,g,0.0,18.0,2000.0,18.0,0.9333333333333332
https://www.valdemarsro.dk/sunde-chokolade-kugler/,mørk chokolade,15.0,g,True,g,0.0,18.0,100.0,18.0,0.4444444444444444
https://www.valdemarsro.dk/thai-fiskefrikadeller-fish-cake/,haricots verts,75.0,g,True,g,0.0,17.0,500.0,17.0,0.75
https://www.valdemarsro.dk/roedbedetatar/,kørvel,0.5,håndfuld,True,g,0.0,17.0,100.0,17.0,0.9166666666666666
https://www.valdemarsro.dk/laksetatar/,kørvel,0.25,håndfuld,True,g,0.0,17.0,100.0,17.0,0.8181818181818182
https://www.valdemarsro.dk/laksetatar/,kørvel,0.5,håndfuld,True,g,0.0,17.0,100.0,17.0,0.8181818181818182
https://www.valdemarsro.dk/stegte-sild/,kørvel,0.5,håndfuld,True,g,0.0,17.0,100.0,17.0,0.631578947368421
https://www.valdemarsro.dk/roert-tatarsalat/,kørvel,0.5,håndfuld,True,g,0.0,17.0,100.0,17.0,0.6956521739130435
https://www.valdemarsro.dk/kylling-cremet-sennepssauce/,haricots verts,200.0,g,True,g,0.0,17.0,500.0,17.0,0.7894736842105263
https://www.valdemarsro.dk/fransk-bondesalat/,haricots verts,100.0,g,True,g,0.0,17.0,500.0,17.0,1.0
https://www.valdemarsro.dk/oreo-cupcakes/,flormelis,75.0,g,False,g,0.0,16.0,500.0,16.0,0.3846153846153846
https://www.valdemarsro.dk/moussaka/,aubergine,0.5,stk,True,stk,0.0,16.0,1.0,16.0,0.9090909090909092
https://www.valdemarsro.dk/pita-med-aubergine-og-hummus/,aubergine,1.0,stk,True,stk,0.0,16.0,1.0,16.0,1.0
https://www.valdemarsro.dk/kryddersmaakager/,flormelis,65.0,g,False,g,0.0,16.0,500.0,16.0,0.5454545454545454
https://www.valdemarsro.dk/broccolitaerte/,broccoli,250.0,g,True,g,0.0,16.0,400.0,16.0,1.0
https://www.valdemarsro.dk/choko-pandekager-til-morgenmad/,kakao,0.5,spsk,False,ml,0.0,16.0,330.0,16.0,0.5
https://www.valdemarsro.dk/kransekagetoppe/,flormelis,50.0,g,False,g,0.0,16.0,500.0,16.0,0.2
https://www.valdemarsro.dk/bagt-broccoli/,broccoli,0.5,stk,True,g,0.0,16.0,400.0,16.0,0.6666666666666666
https://www.valdemarsro.dk/pastasalat-med-kylling/,broccoli,0.25,stk,True,g,0.0,16.0,400.0,16.0,0.9285714285714286
https://www.valdemarsro.dk/vandbakkelser-med-vaniljecreme/,flormelis,0.5,spsk,False,g,0.0,16.0,500.0,16.0,0.6428571428571429
https://www.valdemarsro.dk/den-du-ved-nok-kage/,kakao,1.0,spsk,False,ml,0.0,16.0,330.0,16.0,0.5625
https://www.valdemarsro.dk/peanutbutter-wok-med-nudler/,broccoli,0.5,stk,True,g,0.0,16.0,400.0,16.0,1.0
https://www.valdemarsro.dk/citrongraesrejer-i-wok-med-groent/,broccoli,0.5,stk,True,g,0.0,16.0,400.0,16.0,0.8888888888888888
https://www.valdemarsro.dk/red-thai-curry/,broccoli,0.5,stk,True,g,0.0,16.0,400.0,16.0,1.0
https://www.valdemarsro.dk/den-du-ved-nok-kage/,flormelis,87.5,g,False,g,0.0,16.0,500.0,16.0,0.5625
https://www.valdemarsro.dk/varm-chokolade/,kakao,1.0,spsk,False,ml,0.0,16.0,330.0,16.0,0.6666666666666666
https://www.valdemarsro.dk/asiatisk-wok-med-hvidloegsrejer/,broccoli,0.5,stk,True,g,0.0,16.0,400.0,16.0,0.9375
https://www.valdemarsro.dk/hoisin-nudler-med-groent-og-aeg/,broccoli,0.5,stk,True,g,0.0,16.0,400.0,16.0,1.0
https://www.valdemarsro.dk/kransekage/,flormelis,50.0,g,False,g,0.0,16.0,500.0,16.0,0.0
https://www.valdemarsro.dk/julemuffins/,flormelis,75.0,g,False,g,0.0,16.0,500.0,16.0,0.4444444444444444
https://www.valdemarsro.dk/daim-islagkage/,flormelis,75.0,g,False,g,0.0,16.0,500.0,16.0,0.3076923076923077
https://www.valdemarsro.dk/halloween-dessert/,flormelis,25.0,g,False,g,0.0,16.0,500.0,16.0,0.4545454545454545
https://www.valdemarsro.dk/krydret-kakaodrys-til-en-god-kop-kaffe/,kakao,45.0,g,False,ml,0.0,16.0,330.0,16.0,0.5
https://www.valdemarsro.dk/gulerodsmuffins/,flormelis,37.5,g,False,g,0.0,16.0,500.0,16.0,0.6666666666666666
https://www.valdemarsro.dk/nudler-med-broccoli-og-sesam-chiliolie/,broccoli,75.0,g,True,g,0.0,16.0,400.0,16.0,1.0
https://www.valdemarsro.dk/kylling-med-cashew/,broccoli,150.0,g,True,g,0.0,16.0,400.0,16.0,0.9333333333333332
https://www.valdemarsro.dk/havregrynskugler/,kakao,20.0,g,False,ml,0.0,16.0,330.0,16.0,0.3
https://www.valdemarsro.dk/eclairs/,flormelis,7.5,g,False,g,0.0,16.0,500.0,16.0,0.75
https://www.valdemarsro.dk/lakrids-og-aeblesnegle/,flormelis,37.5,g,False,g,0.0,16.0,500.0,16.0,0.6666666666666666
https://www.valdemarsro.dk/vegetarisk-shepards-pie/,aubergine,0.5,stk,True,stk,0.0,16.0,1.0,16.0,1.0
https://www.valdemarsro.dk/chokoladefrosting/,flormelis,100.0,g,False,g,0.0,16.0,500.0,16.0,0.75
https://www.valdemarsro.dk/vegetar-panang-karry/,broccoli,100.0,g,True,g,0.0,16.0,400.0,16.0,1.0
https://www.valdemarsro.dk/groentsagsgryde-med-kikaerter/,broccoli,0.5,stk,True,g,0.0,16.0,400.0,16.0,1.0
https://www.valdemarsro.dk/pebermyntepastiller/,flormelis,100.0,g,False,g,0.0,16.0,500.0,16.0,0.0
https://www.valdemarsro.dk/kransekagetaarn/,flormelis,50.0,g,False,g,0.0,16.0,500.0,16.0,0.0
https://www.valdemarsro.dk/chokolade-muffins/,kakao,5.0,g,False,ml,0.0,16.0,330.0,16.0,0.7692307692307693
https://www.valdemarsro.dk/paaskesmaakager/,flormelis,75.0,g,False,g,0.0,16.0,500.0,16.0,0.3
https://www.valdemarsro.dk/hjemmelavede-p-taerter/,flormelis,1.5,spsk,False,g,0.0,16.0,500.0,16.0,0.625
https://www.valdemarsro.dk/chokolade-cookies/,kakao,12.5,g,False,ml,0.0,16.0,330.0,16.0,0.5454545454545454
https://www.valdemarsro.dk/kylling-pastasuppe-med-groentsager/,broccoli,0.5,stk,True,g,0.0,16.0,400.0,16.0,0.85
https://www.valdemarsro.dk/vegetar-lasagne/,aubergine,0.5,stk,True,stk,0.0,16.0,1.0,16.0,0.9615384615384616
https://www.valdemarsro.dk/chokolade-cupcakes/,kakao,20.0,g,False,ml,0.0,16.0,330.0,16.0,0.7272727272727273
https://www.valdemarsro.dk/aubergine-med-tahindressing/,aubergine,1.0,stk,True,stk,0.0,16.0,1.0,16.0,0.8
https://www.valdemarsro.dk/marengs-kyskager/,flormelis,100.0,g,False,g,0.0,16.0,500.0,16.0,0.0
https://www.valdemarsro.dk/graeskartaerte/,flormelis,25.0,g,False,g,0.0,16.0,500.0,16.0,0.7
https://www.valdemarsro.dk/noeddetaerte/,flormelis,25.0,g,False,g,0.0,16.0,500.0,16.0,0.5714285714285714
https://www.valdemarsro.dk/grillspyd-med-kylling/,aubergine,0.5,stk,True,stk,0.0,16.0,1.0,16.0,0.75
https://www.valdemarsro.dk/paeretaerte/,flormelis,25.0,g,False,g,0.0,16.0,500.0,16.0,0.7272727272727273
https://www.valdemarsro.dk/vegetar-pad-thai/,broccoli,0.5,stk,True,g,0.0,16.0,400.0,16.0,1.0
https://www.valdemarsro.dk/churros/,flormelis,50.0,g,False,g,0.0,16.0,500.0,16.0,0.7
https://www.valdemarsro.dk/chokoladetaerte/,flormelis,25.0,g,False,g,0.0,16.0,500.0,16.0,0.6666666666666666
https://www.valdemarsro.dk/risalamande-cheesecake/,flormelis,37.5,g,False,g,0.0,16.0,500.0,16.0,0.2941176470588235
https://www.valdemarsro.dk/ratatouille/,aubergine,0.5,stk,True,stk,0.0,16.0,1.0,16.0,1.0
https://www.valdemarsro.dk/broccolitaerte-med-laks/,broccoli,150.0,g,True,g,0.0,16.0,400.0,16.0,0.8181818181818182
https://www.valdemarsro.dk/citronkage/,flormelis,75.0,g,False,g,0.0,16.0,500.0,16.0,0.4615384615384615
https://www.valdemarsro.dk/ajvar-groentsagsdip/,aubergine,0.5,stk,True,stk,0.0,16.0,1.0,16.0,1.0
https://www.valdemarsro.dk/peberkagehus/,kakao,1.0,tsk,False,ml,0.0,16.0,330.0,16.0,0.5714285714285714
https://www.valdemarsro.dk/blaabaerkage/,flormelis,25.0,g,False,g,0.0,16.0,500.0,16.0,0.6666666666666666
https://www.valdemarsro.dk/eton-mess/,flormelis,75.0,g,False,g,0.0,16.0,500.0,16.0,0.5555555555555556
https://www.valdemarsro.dk/peberkager/,flormelis,100.0,g,False,g,0.0,16.0,500.0,16.0,0.5384615384615384
https://www.valdemarsro.dk/peberkagehus/,flormelis,200.0,g,False,g,0.0,16.0,500.0,16.0,0.5714285714285714
https://www.valdemarsro.dk/vegetar-moussaka/,aubergine,0.5,stk,True,stk,0.0,16.0,1.0,16.0,1.0
https://www.valdemarsro.dk/chili-sin-carne/,aubergine,0.5,stk,True,stk,0.0,16.0,1.0,16.0,1.0
https://www.valdemarsro.dk/norske-klejner/,flormelis,50.0,g,False,g,0.0,16.0,500.0,16.0,0.6153846153846154
https://www.valdemarsro.dk/fragilite/,flormelis,10.0,g,False,g,0.0,16.0,500.0,16.0,0.6363636363636364
https://www.valdemarsro.dk/dampet-broccoli/,broccoli,0.5,stk,True,g,0.0,16.0,400.0,16.0,0.8
https://www.valdemarsro.dk/hjemmelavet-fransk-nougat/,flormelis,1.0,spsk,False,g,0.0,16.0,500.0,16.0,0.5
https://www.valdemarsro.dk/specier/,flormelis,55.0,g,False,g,0.0,16.0,500.0,16.0,0.625
https://www.valdemarsro.dk/peberkager/,kakao,0.5,tsk,False,ml,0.0,16.0,330.0,16.0,0.5384615384615384
https://www.valdemarsro.dk/haakonskager/,flormelis,40.0,g,False,g,0.0,16.0,500.0,16.0,0.375
https://www.valdemarsro.dk/bedstefars-skaeg/,flormelis,0.5,spsk,False,g,0.0,16.0,500.0,16.0,0.5833333333333334
https://www.valdemarsro.dk/paaskesmaakager/,kakao,0.5,tsk,False,ml,0.0,16.0,330.0,16.0,0.3
https://www.valdemarsro.dk/hindbaersnitter/,flormelis,50.0,g,False,g,0.0,16.0,500.0,16.0,0.4
https://www.valdemarsro.dk/gnocchi-salat-med-broccoli/,broccoli,250.0,g,True,g,0.0,16.0,400.0,16.0,1.0
https://www.valdemarsro.dk/roedbedekage/,flormelis,50.0,g,False,g,0.0,16.0,500.0,16.0,0.6153846153846154
https://www.valdemarsro.dk/groentsagswok/,broccoli,0.25,stk,True,g,0.0,16.0,400.0,16.0,1.0
https://www.valdemarsro.dk/graeskarmuffins/,flormelis,85.0,g,False,g,0.0,16.0,500.0,16.0,0.6
https://www.valdemarsro.dk/pavlova/,flormelis,0.5,spsk,False,g,0.0,16.0,500.0,16.0,0.3571428571428571
https://www.valdemarsro.dk/blaabaertaerte/,flormelis,25.0,g,False,g,0.0,16.0,500.0,16.0,0.8333333333333334
https://www.valdemarsro.dk/kardemommekage/,flormelis,37.5,g,False,g,0.0,16.0,500.0,16.0,0.4666666666666667
https://www.valdemarsro.dk/cheesecake/,flormelis,50.0,g,False,g,0.0,16.0,500.0,16.0,0.4375
https://www.valdemarsro.dk/blaabaer-cheesecake/,flormelis,50.0,g,False,g,0.0,16.0,500.0,16.0,0.5384615384615384
https://www.valdemarsro.dk/nougat/,flormelis,25.0,g,False,g,0.0,16.0,500.0,16.0,0.5
https://www.valdemarsro.dk/iskager/,kakao,10.0,g,False,ml,0.0,16.0,330.0,16.0,0.7272727272727273
https://www.valdemarsro.dk/kakaobowl/,kakao,0.5,spsk,False,ml,0.0,16.0,330.0,16.0,0.5
https://www.valdemarsro.dk/vafler/,flormelis,0.5,dl,False,g,0.0,16.0,500.0,16.0,0.5
https://www.valdemarsro.dk/baba-ganoush-auberginedip/,aubergine,0.5,stk,True,stk,0.0,16.0,1.0,16.0,1.0
https://www.valdemarsro.dk/kryddersmaakager/,kakao,7.5,g,False,ml,0.0,16.0,330.0,16.0,0.5454545454545454
https://www.valdemarsro.dk/saltkaramel-muffins/,kakao,5.0,g,False,ml,0.0,16.0,330.0,16.0,0.6666666666666666
https://www.valdemarsro.dk/chokolade-lagkage/,kakao,0.5,spsk,False,ml,0.0,16.0,330.0,16.0,0.5714285714285714
https://www.valdemarsro.dk/sunde-chokolade-kugler/,kakao,1.0,spsk,False,ml,0.0,16.0,330.0,16.0,0.4444444444444444
https://www.valdemarsro.dk/groen-smoothie/,broccoli,62.5,g,True,g,0.0,16.0,400.0,16.0,0.6
https://www.valdemarsro.dk/tomatsalat-aubergine/,aubergine,0.5,stk,True,stk,0.0,16.0,1.0,16.0,0.8571428571428571
https://www.valdemarsro.dk/teriyaki-kylling/,broccoli,0.5,stk,True,g,0.0,16.0,400.0,16.0,0.9375
https://www.valdemarsro.dk/vegetariske-foraarsruller/,filodej,125.0,g,True,g,0.0,16.0,300.0,16.0,1.0
https://www.valdemarsro.dk/krydderkage/,flormelis,10.0,g,False,g,0.0,16.0,500.0,16.0,0.6153846153846154
https://www.valdemarsro.dk/groenskaal-til-morgenmad/,broccoli,0.5,håndfuld,True,g,0.0,16.0,400.0,16.0,0.4285714285714285
https://www.valdemarsro.dk/panang-karry-med-kylling/,broccoli,100.0,g,True,g,0.0,16.0,400.0,16.0,0.9444444444444444
https://www.valdemarsro.dk/rabarbertaerte/,flormelis,37.5,g,False,g,0.0,16.0,500.0,16.0,0.6666666666666666
https://www.valdemarsro.dk/wok-med-kylling/,broccoli,100.0,g,True,g,0.0,16.0,400.0,16.0,0.8823529411764706
https://www.valdemarsro.dk/tiramisu/,kakao,1.0,spsk,False,ml,0.0,16.0,330.0,16.0,0.3333333333333333
https://www.valdemarsro.dk/cupcakes-med-marcipan/,flormelis,100.0,g,False,g,0.0,16.0,500.0,16.0,0.5
https://www.valdemarsro.dk/sarah-bernhardt-kager/,flormelis,60.0,g,False,g,0.0,16.0,500.0,16.0,0.375
https://www.valdemarsro.dk/havregrynskugler-med-lakrids/,kakao,10.0,g,False,ml,0.0,16.0,330.0,16.0,0.4285714285714285
https://www.valdemarsro.dk/mazarinkage/,flormelis,100.0,g,False,g,0.0,16.0,500.0,16.0,0.8
https://www.valdemarsro.dk/roedbedemuffins/,flormelis,75.0,g,False,g,0.0,16.0,500.0,16.0,0.5714285714285714
https://www.valdemarsro.dk/chokoladefondant/,kakao,0.5,tsk,False,ml,0.0,16.0,330.0,16.0,0.5833333333333334
https://www.valdemarsro.dk/gateau-marcel/,kakao,0.5,spsk,False,ml,0.0,16.0,330.0,16.0,0.4
https://www.valdemarsro.dk/sneglekage/,flormelis,0.5,dl,False,g,0.0,16.0,500.0,16.0,0.6470588235294118
https://www.valdemarsro.dk/engelsk-julekage/,flormelis,2.0,spsk,False,g,0.0,16.0,500.0,16.0,0.2857142857142857
https://www.valdemarsro.dk/gryderet-med-kylling/,aubergine,0.5,stk,True,stk,0.0,16.0,1.0,16.0,0.8333333333333334
https://www.valdemarsro.dk/rabarbermuffins/,flormelis,87.5,g,False,g,0.0,16.0,500.0,16.0,0.4166666666666667
https://www.valdemarsro.dk/engelsk-julekage/,flormelis,125.0,g,False,g,0.0,16.0,500.0,16.0,0.2857142857142857
https://www.valdemarsro.dk/squashkage/,flormelis,75.0,g,False,g,0.0,16.0,500.0,16.0,0.6842105263157895
https://www.valdemarsro.dk/aebletaerte/,flormelis,25.0,g,False,g,0.0,16.0,500.0,16.0,0.7692307692307693
https://www.valdemarsro.dk/kakao-og-kanelguf/,kakao,0.25,spsk,False,ml,0.0,16.0,330.0,16.0,0.5714285714285714
https://www.valdemarsro.dk/ricotta-pandekager/,flormelis,0.5,spsk,False,g,0.0,16.0,500.0,16.0,0.6153846153846154
https://www.valdemarsro.dk/wok-med-oksekoed/,broccoli,50.0,g,True,g,0.0,16.0,400.0,16.0,0.95
https://www.valdemarsro.dk/citrontaerte/,flormelis,25.0,g,False,g,0.0,16.0,500.0,16.0,0.7333333333333333
https://www.valdemarsro.dk/fransk-landgryde/,aubergine,0.5,stk,True,stk,0.0,16.0,1.0,16.0,0.9375
https://www.valdemarsro.dk/marcipankonfekt-med-appelsin/,flormelis,1.5,spsk,False,g,0.0,16.0,500.0,16.0,0.125
https://www.valdemarsro.dk/cookiesbars-opskrift/,kakao,12.5,g,False,ml,0.0,16.0,330.0,16.0,0.5333333333333333
https://www.valdemarsro.dk/marcipan/,flormelis,1.0,spsk,False,g,0.0,16.0,500.0,16.0,0.3333333333333333
https://www.valdemarsro.dk/groentsager-paa-grill/,aubergine,0.5,stk,True,stk,0.0,16.0,1.0,16.0,0.9166666666666666
https://www.valdemarsro.dk/valnoeddelagkage/,flormelis,100.0,g,False,g,0.0,16.0,500.0,16.0,0.6875
https://www.valdemarsro.dk/chokolade-troefler/,kakao,0.5,spsk,False,ml,0.0,16.0,330.0,16.0,0.5
https://www.valdemarsro.dk/hindbaermuffins/,flormelis,37.5,g,False,g,0.0,16.0,500.0,16.0,0.4615384615384615
https://www.valdemarsro.dk/donuts/,flormelis,75.0,g,False,g,0.0,16.0,500.0,16.0,0.6875
https://www.valdemarsro.dk/paerekage/,flormelis,15.0,g,False,g,0.0,16.0,500.0,16.0,0.6363636363636364
https://www.valdemarsro.dk/vaniljespecier-med-citron/,flormelis,55.0,g,False,g,0.0,16.0,500.0,16.0,0.5
https://www.valdemarsro.dk/energihapsere/,kakao,0.5,spsk,False,ml,0.0,16.0,330.0,16.0,0.5833333333333334
https://www.valdemarsro.dk/groen-juice-kiwi/,broccoli,0.125,stk,True,g,0.0,16.0,400.0,16.0,0.6
https://www.valdemarsro.dk/bagte-auberginer/,aubergine,1.0,stk,True,stk,0.0,16.0,1.0,16.0,0.7647058823529411
https://www.valdemarsro.dk/kakaopulver-til-varm-kakaomaelk/,kakao,25.0,g,False,ml,0.0,16.0,330.0,16.0,0.5714285714285714
https://www.valdemarsro.dk/tandoori-kylling/,broccoli,0.5,stk,True,g,0.0,16.0,400.0,16.0,0.8636363636363636
https://www.valdemarsro.dk/othello-lagkage/,flormelis,37.5,g,False,g,0.0,16.0,500.0,16.0,0.5714285714285714
https://www.valdemarsro.dk/dadelkugler/,kakao,0.5,tsk,False,ml,0.0,16.0,330.0,16.0,0.375
https://www.valdemarsro.dk/rabarbersnitter/,flormelis,62.5,g,False,g,0.0,16.0,500.0,16.0,0.5
https://www.valdemarsro.dk/smaa-lakrids-kyskager/,flormelis,100.0,g,False,g,0.0,16.0,500.0,16.0,0.0
https://www.valdemarsro.dk/napoleonshatte/,flormelis,20.0,g,False,g,0.0,16.0,500.0,16.0,0.6
https://www.valdemarsro.dk/halloween-kage/,kakao,0.5,spsk,False,ml,0.0,16.0,330.0,16.0,0.3157894736842105
https://www.valdemarsro.dk/gulerodskage_opskrift/,flormelis,62.5,g,False,g,0.0,16.0,500.0,16.0,0.75
https://www.valdemarsro.dk/rabarber-eton-mess/,flormelis,75.0,g,False,g,0.0,16.0,500.0,16.0,0.3333333333333333
https://www.valdemarsro.dk/cremet-broccolisalat/,broccoli,0.5,stk,True,g,0.0,16.0,400.0,16.0,0.8333333333333334
https://www.valdemarsro.dk/chokolade-chiagroed/,kakao,0.5,tsk,False,ml,0.0,16.0,330.0,16.0,0.3636363636363636
https://www.valdemarsro.dk/broccolisuppe/,broccoli,0.5,stk,True,g,0.0,16.0,400.0,16.0,1.0
https://www.valdemarsro.dk/dadelkugler/,kakao,1.5,spsk,False,ml,0.0,16.0,330.0,16.0,0.375
https://www.valdemarsro.dk/citronmaane/,flormelis,75.0,g,False,g,0.0,16.0,500.0,16.0,0.5833333333333334
https://www.valdemarsro.dk/citron-og-birkes-cupcakes/,flormelis,75.0,g,False,g,0.0,16.0,500.0,16.0,0.5
https://www.valdemarsro.dk/sund-chokolade-smoothie/,kakao,1.0,spsk,False,ml,0.0,16.0,330.0,16.0,0.5
https://www.valdemarsro.dk/grand-marnier-konfektkugler/,kakao,12.5,g,False,ml,0.0,16.0,330.0,16.0,0.4285714285714285
https://www.valdemarsro.dk/pavlova/,flormelis,0.5,tsk,False,g,0.0,16.0,500.0,16.0,0.3571428571428571
https://www.valdemarsro.dk/vandbakkelser-med-vaniljecreme/,flormelis,15.0,g,False,g,0.0,16.0,500.0,16.0,0.6428571428571429
https://www.valdemarsro.dk/pastasalat/,broccoli,0.5,stk,True,g,0.0,16.0,400.0,16.0,0.9090909090909092
https://www.valdemarsro.dk/floedeboller/,flormelis,20.0,g,False,g,0.0,16.0,500.0,16.0,0.375
https://www.valdemarsro.dk/chokoladetaerte/,kakao,12.5,g,False,ml,0.0,16.0,330.0,16.0,0.6666666666666666
https://www.valdemarsro.dk/toscana-ristaerte/,flormelis,0.5,spsk,False,g,0.0,16.0,500.0,16.0,0.6875
https://www.valdemarsro.dk/groentsagsbiksemad/,broccoli,0.25,stk,True,g,0.0,16.0,400.0,16.0,1.0
https://www.valdemarsro.dk/clafoutis-kirsebaerkage/,flormelis,25.0,g,False,g,0.0,16.0,500.0,16.0,0.6363636363636364
