urls,amounts,units,ingredients,purchase_unit,spice,price,purchase_size,local_price,pareto,in_recipe,matches
https://www.valdemarsro.dk/graeskarsalat/,62.5,g,grønkål,g,0.0,20.0,300.0,20.0,False,False,0.25
https://www.valdemarsro.dk/graeskarsalat/,1.0,stk,håndfulde frisk mynte,,,,,0.0,False,False,0.25
https://www.valdemarsro.dk/graeskarsalat/,50.0,g,feta,g,0.0,33.0,150.0,33.0,True,False,0.25
https://www.valdemarsro.dk/pho-ga-vietnamesisk-nudelsuppe/,0.5,stk,suppehøne,,,,,0.0,False,False,0.0526315789473684
https://www.valdemarsro.dk/pho-ga-vietnamesisk-nudelsuppe/,0.5,liter,hønsebouillon,,,,,0.0,False,False,0.0526315789473684
https://www.valdemarsro.dk/pho-ga-vietnamesisk-nudelsuppe/,1.0,stk,løg,stk,0.0,15.0,6.0,15.0,True,False,0.0526315789473684
https://www.valdemarsro.dk/pho-ga-vietnamesisk-nudelsuppe/,1.0,stk,gulerod,stk,0.0,20.0,8.0,20.0,True,False,0.0526315789473684
https://www.valdemarsro.dk/pho-ga-vietnamesisk-nudelsuppe/,0.5,stk,kanelstang,stk,1.0,0.0,1.0,0.0,False,False,0.0526315789473684
https://www.valdemarsro.dk/pho-ga-vietnamesisk-nudelsuppe/,3.0,stk,hele nelliker,,1.0,,,0.0,False,False,0.0526315789473684
https://www.valdemarsro.dk/pho-ga-vietnamesisk-nudelsuppe/,0.5,spsk,ingefær,g,0.0,15.0,200.0,15.0,True,False,0.0526315789473684
https://www.valdemarsro.dk/pho-ga-vietnamesisk-nudelsuppe/,1.0,fed,hvidløg,fed,0.0,30.0,12.0,30.0,True,False,0.0526315789473684
https://www.valdemarsro.dk/pho-ga-vietnamesisk-nudelsuppe/,1.0,tsk,sukker,g,0.0,25.0,1000.0,25.0,True,False,0.0526315789473684
https://www.valdemarsro.dk/pho-ga-vietnamesisk-nudelsuppe/,1.0,spsk,fishsauce,ml,0.0,25.0,200.0,25.0,True,False,0.0526315789473684
https://www.valdemarsro.dk/pho-ga-vietnamesisk-nudelsuppe/,1.0,spsk,æblecidereddike,ml,0.0,53.0,750.0,53.0,True,True,0.0526315789473684
https://www.valdemarsro.dk/pho-ga-vietnamesisk-nudelsuppe/,0.5,stk,pakke nudler,,,,,0.0,False,False,0.0526315789473684
https://www.valdemarsro.dk/pho-ga-vietnamesisk-nudelsuppe/,2.0,stk,forårsløg,stk,0.0,14.0,4.0,14.0,True,False,0.0526315789473684
https://www.valdemarsro.dk/pho-ga-vietnamesisk-nudelsuppe/,0.5,stk,rød chili,stk,0.0,5.0,1.0,5.0,True,False,0.0526315789473684
https://www.valdemarsro.dk/pho-ga-vietnamesisk-nudelsuppe/,0.5,stk,pakke bønnespirer,,,,,0.0,False,False,0.0526315789473684
https://www.valdemarsro.dk/pho-ga-vietnamesisk-nudelsuppe/,0.5,håndfuld,frisk mynte,stk,1.0,0.0,1.0,0.0,True,False,0.0526315789473684
https://www.valdemarsro.dk/pho-ga-vietnamesisk-nudelsuppe/,0.5,håndfuld,frisk koriander,stk,1.0,0.0,1.0,0.0,True,False,0.0526315789473684
https://www.valdemarsro.dk/pho-ga-vietnamesisk-nudelsuppe/,0.5,håndfuld,thaibasilikum,,,,,0.0,False,False,0.0526315789473684
https://www.valdemarsro.dk/pho-ga-vietnamesisk-nudelsuppe/,0.5,stk,lime,stk,0.0,1.0,5.0,1.0,True,False,0.0526315789473684
https://www.valdemarsro.dk/sommercocktail-med-jordbaer-og-rabarber/,3.5,stk,jordbær,g,0.0,50.0,400.0,50.0,False,False,0.0
https://www.valdemarsro.dk/sommercocktail-med-jordbaer-og-rabarber/,0.75,dl,rabarbersaft,,,,,0.0,False,False,0.0
https://www.valdemarsro.dk/sommercocktail-med-jordbaer-og-rabarber/,0.5,tsk,vaniljesukker,stk,1.0,0.0,1.0,0.0,False,False,0.0
https://www.valdemarsro.dk/sommercocktail-med-jordbaer-og-rabarber/,0.5,stk,øko lime,,,,,0.0,True,False,0.0
https://www.valdemarsro.dk/sommercocktail-med-jordbaer-og-rabarber/,5.0,cl,vodka,,,,,0.0,True,False,0.0
https://www.valdemarsro.dk/sommercocktail-med-jordbaer-og-rabarber/,8.0,stk,isterninger,,,,,0.0,False,False,0.0
https://www.valdemarsro.dk/sommercocktail-med-jordbaer-og-rabarber/,16.5,cl,danskvand,,,,,0.0,False,False,0.0
https://www.valdemarsro.dk/marmorkage/,0.5,stk,vaniljestang,stk,1.0,0.0,1.0,0.0,False,False,0.2
https://www.valdemarsro.dk/marmorkage/,100.0,g,sukker,g,0.0,25.0,1000.0,25.0,True,False,0.2
https://www.valdemarsro.dk/marmorkage/,0.5,stk,øko appelsin,,,,,0.0,False,False,0.2
https://www.valdemarsro.dk/marmorkage/,100.0,g,smør,g,0.0,12.0,5.0,240.0,True,True,0.2
https://www.valdemarsro.dk/marmorkage/,2.0,stk,æg,stk,0.0,36.0,10.0,36.0,True,True,0.2
https://www.valdemarsro.dk/marmorkage/,100.0,g,hvedemel,g,0.0,18.0,2000.0,18.0,True,False,0.2
https://www.valdemarsro.dk/marmorkage/,1.0,tsk,bagepulver,stk,1.0,0.0,1.0,0.0,False,False,0.2
https://www.valdemarsro.dk/marmorkage/,0.5,knivspids,salt,g,1.0,,,,True,False,0.2
https://www.valdemarsro.dk/marmorkage/,37.5,g,mørk chokolade,g,0.0,18.0,100.0,18.0,True,False,0.2
https://www.valdemarsro.dk/marmorkage/,25.0,g,hasselnødder,g,0.0,25.0,150.0,25.0,True,False,0.2
https://www.valdemarsro.dk/friske-foraarsruller/,1.5,stk,nakkekoteletter,,,,,0.0,False,False,0.1052631578947368
https://www.valdemarsro.dk/friske-foraarsruller/,0.5,stk,stængel citrongræs,,,,,0.0,False,False,0.1052631578947368
https://www.valdemarsro.dk/friske-foraarsruller/,1.0,spsk,honning,g,0.0,25.0,400.0,25.0,True,True,0.1052631578947368
https://www.valdemarsro.dk/friske-foraarsruller/,1.0,spsk,fishsauce,ml,0.0,25.0,200.0,25.0,True,False,0.1052631578947368
https://www.valdemarsro.dk/friske-foraarsruller/,1.0,fed,hvidløg,fed,0.0,30.0,12.0,30.0,True,False,0.1052631578947368
https://www.valdemarsro.dk/friske-foraarsruller/,0.5,spsk,ingefær,g,0.0,15.0,200.0,15.0,True,False,0.1052631578947368
https://www.valdemarsro.dk/friske-foraarsruller/,0.5,stk,øko lime,,,,,0.0,True,False,0.1052631578947368
https://www.valdemarsro.dk/friske-foraarsruller/,0.5,spsk,olivenolie,ml,0.0,160.0,1000.0,160.0,True,True,0.1052631578947368
https://www.valdemarsro.dk/friske-foraarsruller/,6.0,stk,rispapir,,,,,0.0,False,False,0.1052631578947368
https://www.valdemarsro.dk/friske-foraarsruller/,1.0,stk,nektarin,,,,,0.0,False,False,0.1052631578947368
https://www.valdemarsro.dk/friske-foraarsruller/,0.5,stk,hjertesalat,,,,,0.0,False,False,0.1052631578947368
https://www.valdemarsro.dk/friske-foraarsruller/,0.5,håndfuld,"frisk koriander,",,,,,0.0,,False,0.1052631578947368
https://www.valdemarsro.dk/friske-foraarsruller/,0.5,håndfuld,frisk mynte,stk,1.0,0.0,1.0,0.0,True,False,0.1052631578947368
https://www.valdemarsro.dk/friske-foraarsruller/,0.5,håndfuld,frisk basilikum,stk,1.0,0.0,1.0,0.0,True,False,0.1052631578947368
https://www.valdemarsro.dk/friske-foraarsruller/,0.5,stk,rød chili,stk,0.0,5.0,1.0,5.0,True,False,0.1052631578947368
https://www.valdemarsro.dk/friske-foraarsruller/,0.25,dl,saltede peanuts,g,0.0,20.0,200.0,20.0,True,False,0.1052631578947368
https://www.valdemarsro.dk/friske-foraarsruller/,0.25,dl,hoisin sauce,,,,,0.0,True,False,0.1052631578947368
https://www.valdemarsro.dk/friske-foraarsruller/,0.25,dl,vand,stk,1.0,0.0,0.0,0.0,True,False,0.1052631578947368
https://www.valdemarsro.dk/friske-foraarsruller/,0.5,tsk,kokossukker,,,,,0.0,False,False,0.1052631578947368
https://www.valdemarsro.dk/brownie/,100.0,g,smør,g,0.0,12.0,5.0,240.0,True,True,0.25
https://www.valdemarsro.dk/brownie/,100.0,g,mørk chokolade,g,0.0,18.0,100.0,18.0,True,False,0.25
https://www.valdemarsro.dk/brownie/,2.0,stk,æg,stk,0.0,36.0,10.0,36.0,True,True,0.25
https://www.valdemarsro.dk/brownie/,112.5,g,sukker,g,0.0,25.0,1000.0,25.0,True,False,0.25
https://www.valdemarsro.dk/brownie/,0.5,tsk,vaniljesukker,stk,1.0,0.0,1.0,0.0,False,False,0.25
https://www.valdemarsro.dk/brownie/,55.0,g,hvedemel,g,0.0,18.0,2000.0,18.0,True,False,0.25
https://www.valdemarsro.dk/brownie/,0.25,tsk,flagesalt,,,,,0.0,,False,0.25
https://www.valdemarsro.dk/brownie/,50.0,g,valnødder,g,0.0,25.0,120.0,25.0,True,False,0.25
https://www.valdemarsro.dk/hjemmelavet-fransk-nougat/,62.5,g,mandler,g,0.0,25.0,150.0,25.0,True,False,0.0
https://www.valdemarsro.dk/hjemmelavet-fransk-nougat/,25.0,g,pistaciekerner uden salt,,,,,0.0,False,False,0.0
https://www.valdemarsro.dk/hjemmelavet-fransk-nougat/,137.5,g,sukker,g,0.0,25.0,1000.0,25.0,True,False,0.0
https://www.valdemarsro.dk/hjemmelavet-fransk-nougat/,75.0,g,akaciehonning,,,,,0.0,True,False,0.0
https://www.valdemarsro.dk/hjemmelavet-fransk-nougat/,62.5,g,glukosesirup,ml,0.0,18.0,400.0,18.0,False,False,0.0
https://www.valdemarsro.dk/hjemmelavet-fransk-nougat/,75.0,g,vand,stk,1.0,0.0,0.0,0.0,True,False,0.0
https://www.valdemarsro.dk/hjemmelavet-fransk-nougat/,1.0,stk,æggehvide,g,0.0,23.0,165.0,23.0,False,False,0.0
https://www.valdemarsro.dk/hjemmelavet-fransk-nougat/,1.0,spsk,flormelis,g,0.0,16.0,500.0,16.0,False,False,0.0
https://www.valdemarsro.dk/majskolber-med-parmesan-og-chili/,2.0,stk,majskolbe,,,,,0.0,True,False,0.1666666666666666
https://www.valdemarsro.dk/majskolber-med-parmesan-og-chili/,0.5,spsk,smør,g,0.0,12.0,5.0,12.0,True,True,0.1666666666666666
https://www.valdemarsro.dk/majskolber-med-parmesan-og-chili/,20.0,g,parmesan,g,0.0,65.0,200.0,65.0,True,False,0.1666666666666666
https://www.valdemarsro.dk/majskolber-med-parmesan-og-chili/,0.25,stk,rød chili,stk,0.0,5.0,1.0,5.0,True,False,0.1666666666666666
https://www.valdemarsro.dk/majskolber-med-parmesan-og-chili/,0.5,tsk,flagesalt,,,,,0.0,,False,0.1666666666666666
https://www.valdemarsro.dk/majskolber-med-parmesan-og-chili/,0.5,spsk,bredbladet persille,g,0.0,21.0,180.0,21.0,True,False,0.1666666666666666
https://www.valdemarsro.dk/calzone-med-oksekoed/,5.0,g,gær,g,0.0,1.5,50.0,1.5,True,False,0.0769230769230769
https://www.valdemarsro.dk/calzone-med-oksekoed/,1.75,dl,vand,stk,1.0,0.0,0.0,0.0,True,False,0.0769230769230769
https://www.valdemarsro.dk/calzone-med-oksekoed/,2.0,spsk,olivenolie,ml,0.0,160.0,1000.0,160.0,True,True,0.0769230769230769
https://www.valdemarsro.dk/calzone-med-oksekoed/,0.5,tsk,flagesalt,,,,,0.0,,False,0.0769230769230769
https://www.valdemarsro.dk/calzone-med-oksekoed/,250.0,g,hvedemel,g,0.0,18.0,2000.0,18.0,True,False,0.0769230769230769
https://www.valdemarsro.dk/calzone-med-oksekoed/,0.5,stk,løg,stk,0.0,15.0,6.0,15.0,True,False,0.0769230769230769
https://www.valdemarsro.dk/calzone-med-oksekoed/,1.5,fed,hvidløg,fed,0.0,30.0,12.0,30.0,True,False,0.0769230769230769
https://www.valdemarsro.dk/calzone-med-oksekoed/,200.0,g,hakket oksekød,g,0.0,52.0,400.0,52.0,False,False,0.0769230769230769
https://www.valdemarsro.dk/calzone-med-oksekoed/,0.5,dåse,hakkede tomater,stk,0.0,7.0,1.0,7.0,True,False,0.0769230769230769
https://www.valdemarsro.dk/calzone-med-oksekoed/,25.0,g,koncentreret tomatpuré,g,0.0,23.0,200.0,23.0,True,False,0.0769230769230769
https://www.valdemarsro.dk/calzone-med-oksekoed/,0.5,spsk,oregano,,1.0,,,0.0,True,False,0.0769230769230769
https://www.valdemarsro.dk/calzone-med-oksekoed/,0.5,håndfuld,frisk basilikum,stk,1.0,0.0,1.0,0.0,True,False,0.0769230769230769
https://www.valdemarsro.dk/calzone-med-oksekoed/,125.0,g,frisk mozzarella,,,,,0.0,True,False,0.0769230769230769
https://www.valdemarsro.dk/raakost-med-roedkaal/,0.125,stk,rødkål,,,,,0.0,False,False,0.3076923076923077
https://www.valdemarsro.dk/raakost-med-roedkaal/,1.5,stk,gulerod,stk,0.0,20.0,8.0,20.0,True,False,0.3076923076923077
https://www.valdemarsro.dk/raakost-med-roedkaal/,0.5,stk,rødløg,stk,0.0,12.0,7.0,12.0,True,True,0.3076923076923077
https://www.valdemarsro.dk/raakost-med-roedkaal/,0.5,stk,æble,stk,0.0,18.0,9.0,18.0,True,False,0.3076923076923077
https://www.valdemarsro.dk/raakost-med-roedkaal/,0.5,stk,citron,stk,0.0,15.0,6.0,15.0,True,False,0.3076923076923077
https://www.valdemarsro.dk/raakost-med-roedkaal/,10.0,g,tranebær,,,,,0.0,False,False,0.3076923076923077
https://www.valdemarsro.dk/raakost-med-roedkaal/,0.5,spsk,olivenolie,ml,0.0,160.0,1000.0,160.0,True,True,0.3076923076923077
https://www.valdemarsro.dk/raakost-med-roedkaal/,0.5,tsk,dijon sennep,g,0.0,35.0,380.0,35.0,True,True,0.3076923076923077
https://www.valdemarsro.dk/raakost-med-roedkaal/,0.5,tsk,honning,g,0.0,25.0,400.0,25.0,True,True,0.3076923076923077
https://www.valdemarsro.dk/raakost-med-roedkaal/,0.5,spsk,solsikkekerner,g,0.0,11.0,250.0,11.0,True,False,0.3076923076923077
https://www.valdemarsro.dk/raakost-med-roedkaal/,0.5,spsk,græskarkerner,g,0.0,22.0,250.0,22.0,True,False,0.3076923076923077
https://www.valdemarsro.dk/raakost-med-roedkaal/,0.5,spsk,mandler,g,0.0,25.0,150.0,25.0,True,False,0.3076923076923077
https://www.valdemarsro.dk/raakost-med-roedkaal/,0.5,spsk,pistaciekerner,,,,,0.0,False,False,0.3076923076923077
https://www.valdemarsro.dk/biscotti-opskrift/,30.0,g,mandler,g,0.0,25.0,150.0,25.0,True,False,0.1
https://www.valdemarsro.dk/biscotti-opskrift/,15.0,g,pinjekerner,g,0.0,24.0,50.0,24.0,True,False,0.1
https://www.valdemarsro.dk/biscotti-opskrift/,70.0,g,hvedemel,g,0.0,18.0,2000.0,18.0,True,False,0.1
https://www.valdemarsro.dk/biscotti-opskrift/,60.0,g,sukker,g,0.0,25.0,1000.0,25.0,True,False,0.1
https://www.valdemarsro.dk/biscotti-opskrift/,0.5,tsk,bagepulver,stk,1.0,0.0,1.0,0.0,False,False,0.1
https://www.valdemarsro.dk/biscotti-opskrift/,0.25,tsk,vaniljesukker,stk,1.0,0.0,1.0,0.0,False,False,0.1
https://www.valdemarsro.dk/biscotti-opskrift/,0.5,knivspids,salt,g,1.0,,,,True,False,0.1
https://www.valdemarsro.dk/biscotti-opskrift/,25.0,g,mørk chokolade,g,0.0,18.0,100.0,18.0,True,False,0.1
https://www.valdemarsro.dk/biscotti-opskrift/,1.0,spsk,stærk kaffe,,,,,0.0,False,False,0.1
https://www.valdemarsro.dk/biscotti-opskrift/,1.0,stk,æg,stk,0.0,36.0,10.0,36.0,True,True,0.1
https://www.valdemarsro.dk/pasta-med-chorizo-og-svampe/,250.0,g,pasta,g,0.0,30.0,250.0,30.0,True,False,0.2222222222222222
https://www.valdemarsro.dk/pasta-med-chorizo-og-svampe/,0.5,stk,løg,stk,0.0,15.0,6.0,15.0,True,False,0.2222222222222222
https://www.valdemarsro.dk/pasta-med-chorizo-og-svampe/,1.0,fed,hvidløg,fed,0.0,30.0,12.0,30.0,True,False,0.2222222222222222
https://www.valdemarsro.dk/pasta-med-chorizo-og-svampe/,1.0,spsk,olivenolie,ml,0.0,160.0,1000.0,160.0,True,True,0.2222222222222222
https://www.valdemarsro.dk/pasta-med-chorizo-og-svampe/,0.5,spsk,smør,g,0.0,12.0,5.0,12.0,True,True,0.2222222222222222
https://www.valdemarsro.dk/pasta-med-chorizo-og-svampe/,0.5,stk,bakke svampe,,,,,0.0,False,False,0.2222222222222222
https://www.valdemarsro.dk/pasta-med-chorizo-og-svampe/,50.0,g,chorizo,g,0.0,38.0,225.0,38.0,False,False,0.2222222222222222
https://www.valdemarsro.dk/pasta-med-chorizo-og-svampe/,0.5,dåse,hakkede tomater,stk,0.0,7.0,1.0,7.0,True,False,0.2222222222222222
https://www.valdemarsro.dk/pasta-med-chorizo-og-svampe/,0.5,håndfuld,frisk rosmarin,,,,,0.0,True,False,0.2222222222222222
https://www.valdemarsro.dk/kryddersmoer-2/,50.0,g,smør,g,0.0,12.0,5.0,120.0,True,True,0.1
https://www.valdemarsro.dk/kryddersmoer-2/,2.0,stk,stængler frisk estragon,,,,,0.0,False,False,0.1
https://www.valdemarsro.dk/kryddersmoer-2/,0.25,stk,skalotteløg,stk,0.0,26.0,10.0,26.0,True,False,0.1
https://www.valdemarsro.dk/kryddersmoer-2/,0.5,spsk,øko citron,,,,,0.0,True,False,0.1
https://www.valdemarsro.dk/kryddersmoer-2/,0.25,fed,hvidløg,fed,0.0,30.0,12.0,30.0,True,False,0.1
https://www.valdemarsro.dk/kryddersmoer-2/,25.0,g,cremefraiche 18 %,,,,,0.0,,False,0.1
https://www.valdemarsro.dk/kryddersmoer-2/,0.5,tsk,flagesalt,,,,,0.0,,False,0.1
https://www.valdemarsro.dk/kryddersmoer-2/,0.5,håndfuld,persille,g,0.0,21.0,180.0,21.0,True,False,0.1
https://www.valdemarsro.dk/kryddersmoer-2/,0.5,knivspids,cayenne peber,stk,1.0,0.0,1.0,0.0,True,False,0.1
https://www.valdemarsro.dk/kryddersmoer-2/,0.5,håndfuld,frisk mynte,stk,1.0,0.0,1.0,0.0,True,False,0.1
https://www.valdemarsro.dk/boennesalat/,150.0,g,grønne bønner,,,,,0.0,False,False,0.3333333333333333
https://www.valdemarsro.dk/boennesalat/,25.0,g,soltørrede tomater i olie,g,0.0,40.0,120.0,40.0,True,False,0.3333333333333333
https://www.valdemarsro.dk/boennesalat/,0.5,dl,bredbladet persille,g,0.0,21.0,180.0,21.0,True,False,0.3333333333333333
https://www.valdemarsro.dk/boennesalat/,0.5,stk,rødløg,stk,0.0,12.0,7.0,12.0,True,True,0.3333333333333333
https://www.valdemarsro.dk/boennesalat/,50.0,g,feta,g,0.0,33.0,150.0,33.0,True,False,0.3333333333333333
https://www.valdemarsro.dk/boennesalat/,25.0,g,græskarkerner,g,0.0,22.0,250.0,22.0,True,False,0.3333333333333333
https://www.valdemarsro.dk/boennesalat/,1.0,stk,skiver brød,,,,,0.0,True,True,0.3333333333333333
https://www.valdemarsro.dk/boennesalat/,1.0,spsk,olivenolie,ml,0.0,160.0,1000.0,160.0,True,True,0.3333333333333333
https://www.valdemarsro.dk/boennesalat/,0.5,fed,hvidløg,fed,0.0,30.0,12.0,30.0,True,False,0.3333333333333333
https://www.valdemarsro.dk/floedeboller/,20.0,g,flormelis,g,0.0,16.0,500.0,16.0,False,False,0.0
https://www.valdemarsro.dk/floedeboller/,150.0,g,marcipan,g,0.0,50.0,200.0,50.0,False,False,0.0
https://www.valdemarsro.dk/floedeboller/,0.5,stk,vaniljestang,stk,1.0,0.0,1.0,0.0,False,False,0.0
https://www.valdemarsro.dk/floedeboller/,125.0,g,sukker,g,0.0,25.0,1000.0,25.0,True,False,0.0
https://www.valdemarsro.dk/floedeboller/,35.0,g,vand,stk,1.0,0.0,0.0,0.0,True,False,0.0
https://www.valdemarsro.dk/floedeboller/,55.0,g,glukosesirup,ml,0.0,18.0,400.0,18.0,False,False,0.0
https://www.valdemarsro.dk/floedeboller/,75.0,g,æggehvide,g,0.0,23.0,165.0,23.0,False,False,0.0
https://www.valdemarsro.dk/floedeboller/,200.0,g,mørk chokolade,g,0.0,18.0,100.0,36.0,True,False,0.0
https://www.valdemarsro.dk/flapjack/,75.0,g,havregryn,g,0.0,12.0,1000.0,12.0,True,False,0.125
https://www.valdemarsro.dk/flapjack/,15.0,g,mørk chokolade,g,0.0,18.0,100.0,18.0,True,False,0.125
https://www.valdemarsro.dk/flapjack/,10.0,g,pistaciekerner uden salt,,,,,0.0,False,False,0.125
https://www.valdemarsro.dk/flapjack/,20.0,g,valnødder,g,0.0,25.0,120.0,25.0,True,False,0.125
https://www.valdemarsro.dk/flapjack/,50.0,g,brun farin,g,0.0,21.0,500.0,21.0,True,False,0.125
https://www.valdemarsro.dk/flapjack/,0.5,knivspids,salt,g,1.0,,,,True,False,0.125
https://www.valdemarsro.dk/flapjack/,50.0,g,smør,g,0.0,12.0,5.0,120.0,True,True,0.125
https://www.valdemarsro.dk/flapjack/,1.5,spsk,ahornsirup,ml,0.0,43.0,250.0,43.0,True,False,0.125
https://www.valdemarsro.dk/majsdeller/,150.0,dåse,g majs,,,,,0.0,,False,0.25
https://www.valdemarsro.dk/majsdeller/,0.5,stk,løg,stk,0.0,15.0,6.0,15.0,True,False,0.25
https://www.valdemarsro.dk/majsdeller/,0.5,fed,hvidløg,fed,0.0,30.0,12.0,30.0,True,False,0.25
https://www.valdemarsro.dk/majsdeller/,0.5,stk,rød chili,stk,0.0,5.0,1.0,5.0,True,False,0.25
https://www.valdemarsro.dk/majsdeller/,0.5,dl,hvedemel,g,0.0,18.0,2000.0,18.0,True,False,0.25
https://www.valdemarsro.dk/majsdeller/,1.0,stk,æg,stk,0.0,36.0,10.0,36.0,True,True,0.25
https://www.valdemarsro.dk/majsdeller/,0.5,tsk,bagepulver,stk,1.0,0.0,1.0,0.0,False,False,0.25
https://www.valdemarsro.dk/majsdeller/,0.5,tsk,røget paprika,stk,1.0,0.0,1.0,0.0,True,False,0.25
https://www.valdemarsro.dk/majsdeller/,0.5,tsk,stødt spidskommen,stk,1.0,0.0,1.0,0.0,True,False,0.25
https://www.valdemarsro.dk/majsdeller/,1.0,tsk,salt,g,1.0,,,,True,False,0.25
https://www.valdemarsro.dk/majsdeller/,0.5,spsk,olivenolie,ml,0.0,160.0,1000.0,160.0,True,True,0.25
https://www.valdemarsro.dk/majsdeller/,0.5,spsk,smør,g,0.0,12.0,5.0,12.0,True,True,0.25
https://www.valdemarsro.dk/bedstefars-skaeg/,62.5,g,smør,g,0.0,12.0,5.0,156.0,True,True,0.1666666666666666
https://www.valdemarsro.dk/bedstefars-skaeg/,62.5,g,sukker,g,0.0,25.0,1000.0,25.0,True,False,0.1666666666666666
https://www.valdemarsro.dk/bedstefars-skaeg/,2.0,stk,æggeblomme,g,0.0,22.0,150.0,22.0,True,False,0.1666666666666666
https://www.valdemarsro.dk/bedstefars-skaeg/,125.0,g,hvedemel,g,0.0,18.0,2000.0,18.0,True,False,0.1666666666666666
https://www.valdemarsro.dk/bedstefars-skaeg/,1.0,tsk,bagepulver,stk,1.0,0.0,1.0,0.0,False,False,0.1666666666666666
https://www.valdemarsro.dk/bedstefars-skaeg/,0.25,stk,øko citron,,,,,0.0,True,False,0.1666666666666666
https://www.valdemarsro.dk/bedstefars-skaeg/,0.75,dl,mælk,ml,0.0,15.0,1000.0,15.0,True,False,0.1666666666666666
https://www.valdemarsro.dk/bedstefars-skaeg/,1.0,dl,jordbærsyltetøj,,,,,0.0,False,False,0.1666666666666666
https://www.valdemarsro.dk/bedstefars-skaeg/,2.0,stk,æggehvide,g,0.0,23.0,165.0,23.0,False,False,0.1666666666666666
https://www.valdemarsro.dk/bedstefars-skaeg/,0.5,tsk,vaniljesukker,stk,1.0,0.0,1.0,0.0,False,False,0.1666666666666666
https://www.valdemarsro.dk/bedstefars-skaeg/,0.5,tsk,æblecidereddike,ml,0.0,53.0,750.0,53.0,True,True,0.1666666666666666
https://www.valdemarsro.dk/bedstefars-skaeg/,0.5,spsk,flormelis,g,0.0,16.0,500.0,16.0,False,False,0.1666666666666666
https://www.valdemarsro.dk/omelet-med-svampe-og-ost/,2.5,stk,æg,stk,0.0,36.0,10.0,36.0,True,True,0.4
https://www.valdemarsro.dk/omelet-med-svampe-og-ost/,37.5,g,parmesan,g,0.0,65.0,200.0,65.0,True,False,0.4
https://www.valdemarsro.dk/omelet-med-svampe-og-ost/,100.0,g,champignon,g,0.0,18.0,200.0,18.0,True,False,0.4
https://www.valdemarsro.dk/omelet-med-svampe-og-ost/,0.5,spsk,smør,g,0.0,12.0,5.0,12.0,True,True,0.4
https://www.valdemarsro.dk/omelet-med-svampe-og-ost/,0.5,håndfuld,frisk timian,stk,1.0,0.0,1.0,0.0,True,False,0.4
https://www.valdemarsro.dk/banh-mi-burger/,2.0,stk,burgerboller,stk,0.0,40.0,6.0,40.0,True,False,0.0769230769230769
https://www.valdemarsro.dk/banh-mi-burger/,150.0,g,culottesteg,,,,,0.0,False,False,0.0769230769230769
https://www.valdemarsro.dk/banh-mi-burger/,1.5,stk,gulerod,stk,0.0,20.0,8.0,20.0,True,False,0.0769230769230769
https://www.valdemarsro.dk/banh-mi-burger/,0.25,stk,agurk,stk,0.0,9.0,1.0,9.0,True,False,0.0769230769230769
https://www.valdemarsro.dk/banh-mi-burger/,0.5,håndfuld,bredbladet persille,g,0.0,21.0,180.0,21.0,True,False,0.0769230769230769
https://www.valdemarsro.dk/banh-mi-burger/,0.5,dl,mayonnaise,g,0.0,40.0,350.0,40.0,True,True,0.0769230769230769
https://www.valdemarsro.dk/banh-mi-burger/,0.5,dl,græsk yoghurt 0 %,,,,,0.0,,False,0.0769230769230769
https://www.valdemarsro.dk/banh-mi-burger/,0.5,tsk,tabasco,,,,,0.0,False,False,0.0769230769230769
https://www.valdemarsro.dk/banh-mi-burger/,0.5,fed,hvidløg,fed,0.0,30.0,12.0,30.0,True,False,0.0769230769230769
https://www.valdemarsro.dk/banh-mi-burger/,0.25,tsk,røget paprika,stk,1.0,0.0,1.0,0.0,True,False,0.0769230769230769
https://www.valdemarsro.dk/banh-mi-burger/,0.5,spsk,fishsauce,ml,0.0,25.0,200.0,25.0,True,False,0.0769230769230769
https://www.valdemarsro.dk/banh-mi-burger/,0.5,stk,lime,stk,0.0,1.0,5.0,1.0,True,False,0.0769230769230769
https://www.valdemarsro.dk/banh-mi-burger/,0.5,tsk,ingefær,g,0.0,15.0,200.0,15.0,True,False,0.0769230769230769
https://www.valdemarsro.dk/grillet-medister-med-sommergroent/,0.5,kg,kartofler,,,,,0.0,True,False,0.3
https://www.valdemarsro.dk/grillet-medister-med-sommergroent/,0.5,stk,spidskål,stk,0.0,15.0,1.0,15.0,True,False,0.3
https://www.valdemarsro.dk/grillet-medister-med-sommergroent/,75.0,g,friske ærter,,,,,0.0,True,False,0.3
https://www.valdemarsro.dk/grillet-medister-med-sommergroent/,0.5,håndfuld,bredbladet persille,g,0.0,21.0,180.0,21.0,True,False,0.3
https://www.valdemarsro.dk/grillet-medister-med-sommergroent/,0.5,dl,cremefraiche 8 %,,,,,0.0,,False,0.3
https://www.valdemarsro.dk/grillet-medister-med-sommergroent/,1.0,spsk,mayonnaise,g,0.0,40.0,350.0,40.0,True,True,0.3
https://www.valdemarsro.dk/grillet-medister-med-sommergroent/,1.0,tsk,dijon sennep,g,0.0,35.0,380.0,35.0,True,True,0.3
https://www.valdemarsro.dk/grillet-medister-med-sommergroent/,1.0,tsk,sukker,g,0.0,25.0,1000.0,25.0,True,False,0.3
